,holiday,workingday,temp,atemp,humidity,windspeed,count,hour,day,month,year,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4
8697,0,0,35.26,39.395,41,22.0028,490,18,5,8,1,0,0,1,0,1,0,0,0
8698,0,0,33.62,38.635,52,23.9994,397,19,5,8,1,0,0,1,0,1,0,0,0
8699,0,0,33.62,38.635,52,19.9995,312,20,5,8,1,0,0,1,0,1,0,0,0
8700,0,0,32.8,38.635,59,16.9979,289,21,5,8,1,0,0,1,0,1,0,0,0
8701,0,0,31.16,36.365,66,19.0012,269,22,5,8,1,0,0,1,0,1,0,0,0
8702,0,0,31.16,36.365,66,19.9995,222,23,5,8,1,0,0,1,0,1,0,0,0
8703,0,0,30.34,34.85,70,19.0012,153,0,6,8,1,0,0,1,0,1,0,0,0
8704,0,0,30.34,34.85,70,16.9979,87,1,6,8,1,0,0,1,0,1,0,0,0
8705,0,0,30.34,34.85,70,19.9995,73,2,6,8,1,0,0,1,0,1,0,0,0
8706,0,0,29.52,34.85,74,16.9979,41,3,6,8,1,0,0,1,0,1,0,0,0
8707,0,0,29.52,34.85,74,16.9979,14,4,6,8,1,0,0,1,0,1,0,0,0
8708,0,0,29.52,34.85,74,16.9979,19,5,6,8,1,0,0,1,0,1,0,0,0
8709,0,0,29.52,34.85,79,16.9979,19,6,6,8,1,0,0,1,0,1,0,0,0
8710,0,0,30.34,35.605,74,19.9995,68,7,6,8,1,0,0,1,0,1,0,0,0
8711,0,0,31.16,36.365,66,22.0028,108,8,6,8,1,0,0,1,0,1,0,0,0
8712,0,0,32.8,38.635,59,23.9994,229,9,6,8,1,0,0,1,0,1,0,0,0
8713,0,0,32.8,38.635,59,27.9993,364,10,6,8,1,0,0,1,0,1,0,0,0
8714,0,0,33.62,39.395,56,27.9993,437,11,6,8,1,0,0,1,0,1,0,0,0
8715,0,0,35.26,40.15,47,35.0008,491,12,6,8,1,0,0,1,0,1,0,0,0
8716,0,0,36.08,40.91,44,31.0009,523,13,6,8,1,0,0,1,0,1,0,0,0
8717,0,0,36.9,42.425,42,31.0009,526,14,6,8,1,0,0,1,0,1,0,0,0
8718,0,0,36.9,40.91,37,35.0008,450,15,6,8,1,0,0,1,0,1,0,0,0
8719,0,0,33.62,37.88,46,16.9979,421,16,6,8,1,0,0,1,0,1,0,0,0
8720,0,0,33.62,37.88,46,16.9979,382,17,6,8,1,0,0,1,0,1,0,0,0
8721,0,0,28.7,33.335,74,8.9981,229,18,6,8,1,0,0,1,0,0,0,1,0
8722,0,0,28.7,33.335,84,15.0013,185,19,6,8,1,0,0,1,0,1,0,0,0
8723,0,0,28.7,33.335,84,7.0015,193,20,6,8,1,0,0,1,0,1,0,0,0
8724,0,0,29.52,34.85,79,7.0015,208,21,6,8,1,0,0,1,0,1,0,0,0
8725,0,0,29.52,34.85,79,6.0032,157,22,6,8,1,0,0,1,0,1,0,0,0
8726,0,0,29.52,34.85,79,11.0014,87,23,6,8,1,0,0,1,0,0,1,0,0
8727,0,1,29.52,34.85,79,0.0,33,0,0,8,1,0,0,1,0,0,1,0,0
8728,0,1,29.52,34.85,79,6.0032,11,1,0,8,1,0,0,1,0,1,0,0,0
8729,0,1,29.52,34.85,79,8.9981,5,2,0,8,1,0,0,1,0,0,1,0,0
8730,0,1,29.52,34.85,79,6.0032,5,3,0,8,1,0,0,1,0,0,0,1,0
8731,0,1,29.52,34.85,74,8.9981,11,4,0,8,1,0,0,1,0,0,1,0,0
8732,0,1,28.7,33.335,79,12.998,25,5,0,8,1,0,0,1,0,1,0,0,0
8733,0,1,28.7,33.335,79,15.0013,141,6,0,8,1,0,0,1,0,0,1,0,0
8734,0,1,29.52,34.09,70,12.998,407,7,0,8,1,0,0,1,0,0,0,1,0
8735,0,1,28.7,33.335,79,0.0,605,8,0,8,1,0,0,1,0,0,1,0,0
8736,0,1,28.7,33.335,79,11.0014,276,9,0,8,1,0,0,1,0,0,0,1,0
8737,0,1,30.34,34.85,70,15.0013,213,10,0,8,1,0,0,1,0,1,0,0,0
8738,0,1,31.16,36.365,66,8.9981,260,11,0,8,1,0,0,1,0,1,0,0,0
8739,0,1,31.98,36.365,55,6.0032,285,12,0,8,1,0,0,1,0,0,1,0,0
8740,0,1,32.8,37.12,49,15.0013,289,13,0,8,1,0,0,1,0,1,0,0,0
8741,0,1,33.62,37.88,46,0.0,287,14,0,8,1,0,0,1,0,1,0,0,0
8742,0,1,33.62,37.88,46,8.9981,274,15,0,8,1,0,0,1,0,1,0,0,0
8743,0,1,34.44,37.88,41,7.0015,451,16,0,8,1,0,0,1,0,1,0,0,0
8744,0,1,33.62,37.12,41,0.0,858,17,0,8,1,0,0,1,0,1,0,0,0
8745,0,1,33.62,37.12,41,8.9981,843,18,0,8,1,0,0,1,0,1,0,0,0
8746,0,1,31.98,37.12,59,12.998,640,19,0,8,1,0,0,1,0,1,0,0,0
8747,0,1,31.16,36.365,66,11.0014,457,20,0,8,1,0,0,1,0,1,0,0,0
8748,0,1,30.34,34.85,70,12.998,317,21,0,8,1,0,0,1,0,1,0,0,0
8749,0,1,30.34,34.85,70,6.0032,207,22,0,8,1,0,0,1,0,1,0,0,0
8750,0,1,29.52,34.85,74,12.998,113,23,0,8,1,0,0,1,0,1,0,0,0
8751,0,1,28.7,33.335,84,12.998,47,0,1,8,1,0,0,1,0,1,0,0,0
8752,0,1,28.7,33.335,84,8.9981,18,1,1,8,1,0,0,1,0,1,0,0,0
8753,0,1,28.7,33.335,84,8.9981,13,2,1,8,1,0,0,1,0,1,0,0,0
8754,0,1,28.7,33.335,84,0.0,6,3,1,8,1,0,0,1,0,1,0,0,0
8755,0,1,27.88,31.82,83,8.9981,9,4,1,8,1,0,0,1,0,1,0,0,0
8756,0,1,28.7,33.335,79,7.0015,36,5,1,8,1,0,0,1,0,1,0,0,0
8757,0,1,28.7,33.335,79,12.998,179,6,1,8,1,0,0,1,0,0,1,0,0
8758,0,1,28.7,33.335,74,8.9981,502,7,1,8,1,0,0,1,0,0,1,0,0
8759,0,1,28.7,32.575,70,11.0014,705,8,1,8,1,0,0,1,0,0,1,0,0
8760,0,1,28.7,33.335,74,8.9981,327,9,1,8,1,0,0,1,0,0,1,0,0
8761,0,1,30.34,34.85,70,8.9981,250,10,1,8,1,0,0,1,0,0,1,0,0
8762,0,1,31.16,36.365,66,6.0032,214,11,1,8,1,0,0,1,0,0,1,0,0
8763,0,1,32.8,37.88,55,8.9981,283,12,1,8,1,0,0,1,0,0,1,0,0
8764,0,1,32.8,37.12,52,12.998,253,13,1,8,1,0,0,1,0,0,1,0,0
8765,0,1,33.62,37.88,46,0.0,261,14,1,8,1,0,0,1,0,0,1,0,0
8766,0,1,32.8,37.12,52,0.0,306,15,1,8,1,0,0,1,0,1,0,0,0
8767,0,1,31.16,36.365,66,19.0012,445,16,1,8,1,0,0,1,0,0,0,1,0
8768,0,1,31.98,37.12,62,8.9981,868,17,1,8,1,0,0,1,0,0,1,0,0
8769,0,1,31.16,35.605,62,11.0014,814,18,1,8,1,0,0,1,0,0,1,0,0
8770,0,1,31.16,36.365,66,7.0015,610,19,1,8,1,0,0,1,0,0,1,0,0
8771,0,1,30.34,34.85,70,8.9981,448,20,1,8,1,0,0,1,0,0,1,0,0
8772,0,1,29.52,34.85,74,0.0,317,21,1,8,1,0,0,1,0,0,1,0,0
8773,0,1,29.52,34.85,74,7.0015,224,22,1,8,1,0,0,1,0,1,0,0,0
8774,0,1,29.52,34.85,79,0.0,138,23,1,8,1,0,0,1,0,1,0,0,0
8775,0,1,28.7,33.335,84,0.0,58,0,2,8,1,0,0,1,0,1,0,0,0
8776,0,1,29.52,34.85,79,0.0,23,1,2,8,1,0,0,1,0,1,0,0,0
8777,0,1,28.7,33.335,84,0.0,6,2,2,8,1,0,0,1,0,1,0,0,0
8778,0,1,28.7,33.335,84,0.0,7,3,2,8,1,0,0,1,0,1,0,0,0
8779,0,1,28.7,33.335,84,0.0,7,4,2,8,1,0,0,1,0,1,0,0,0
8780,0,1,27.88,31.82,89,11.0014,43,5,2,8,1,0,0,1,0,0,1,0,0
8781,0,1,28.7,33.335,84,11.0014,173,6,2,8,1,0,0,1,0,0,1,0,0
8782,0,1,28.7,33.335,84,11.0014,482,7,2,8,1,0,0,1,0,0,1,0,0
8783,0,1,30.34,36.365,72,6.0032,737,8,2,8,1,0,0,1,0,0,1,0,0
8784,0,1,31.16,36.365,66,0.0,341,9,2,8,1,0,0,1,0,0,1,0,0
8785,0,1,32.8,37.12,52,8.9981,214,10,2,8,1,0,0,1,0,0,1,0,0
8786,0,1,32.8,37.12,52,0.0,239,11,2,8,1,0,0,1,0,0,1,0,0
8787,0,1,32.8,37.12,52,0.0,280,12,2,8,1,0,0,1,0,0,1,0,0
8788,0,1,32.8,37.12,52,0.0,313,13,2,8,1,0,0,1,0,0,1,0,0
8789,0,1,32.8,37.12,52,16.9979,236,14,2,8,1,0,0,1,0,0,1,0,0
8790,0,1,34.44,37.88,44,12.998,278,15,2,8,1,0,0,1,0,0,1,0,0
8791,0,1,32.8,37.12,49,19.0012,441,16,2,8,1,0,0,1,0,0,1,0,0
8792,0,1,32.8,37.88,55,19.0012,858,17,2,8,1,0,0,1,0,0,1,0,0
8793,0,1,31.98,36.365,55,11.0014,862,18,2,8,1,0,0,1,0,0,1,0,0
8794,0,1,31.16,36.365,66,15.0013,686,19,2,8,1,0,0,1,0,1,0,0,0
8795,0,1,30.34,34.85,66,12.998,500,20,2,8,1,0,0,1,0,1,0,0,0
8796,0,1,30.34,34.85,66,7.0015,381,21,2,8,1,0,0,1,0,1,0,0,0
8797,0,1,29.52,34.85,74,7.0015,233,22,2,8,1,0,0,1,0,1,0,0,0
8798,0,1,29.52,34.09,70,8.9981,136,23,2,8,1,0,0,1,0,1,0,0,0
8799,0,1,29.52,34.85,74,12.998,67,0,3,8,1,0,0,1,0,1,0,0,0
8800,0,1,28.7,33.335,79,8.9981,28,1,3,8,1,0,0,1,0,1,0,0,0
8801,0,1,28.7,33.335,84,6.0032,14,2,3,8,1,0,0,1,0,1,0,0,0
8802,0,1,27.88,31.82,83,6.0032,6,3,3,8,1,0,0,1,0,1,0,0,0
8803,0,1,27.88,31.82,89,8.9981,10,4,3,8,1,0,0,1,0,0,1,0,0
8804,0,1,27.06,29.545,94,0.0,41,5,3,8,1,0,0,1,0,0,1,0,0
8805,0,1,27.06,30.305,83,11.0014,167,6,3,8,1,0,0,1,0,1,0,0,0
8806,0,1,28.7,33.335,84,11.0014,475,7,3,8,1,0,0,1,0,0,1,0,0
8807,0,1,29.52,34.85,74,7.0015,698,8,3,8,1,0,0,1,0,1,0,0,0
8808,0,1,31.16,36.365,66,11.0014,353,9,3,8,1,0,0,1,0,1,0,0,0
8809,0,1,32.8,37.88,55,15.0013,205,10,3,8,1,0,0,1,0,1,0,0,0
8810,0,1,34.44,37.88,44,0.0,260,11,3,8,1,0,0,1,0,1,0,0,0
8811,0,1,34.44,37.88,44,7.0015,277,12,3,8,1,0,0,1,0,1,0,0,0
8812,0,1,35.26,39.395,41,7.0015,281,13,3,8,1,0,0,1,0,1,0,0,0
8813,0,1,36.08,38.635,32,15.0013,247,14,3,8,1,0,0,1,0,1,0,0,0
8814,0,1,36.08,38.635,32,15.0013,267,15,3,8,1,0,0,1,0,1,0,0,0
8815,0,1,35.26,38.635,39,16.9979,417,16,3,8,1,0,0,1,0,1,0,0,0
8816,0,1,35.26,37.88,36,16.9979,810,17,3,8,1,0,0,1,0,1,0,0,0
8817,0,1,33.62,37.88,46,16.9979,811,18,3,8,1,0,0,1,0,0,1,0,0
8818,0,1,32.8,37.88,55,12.998,623,19,3,8,1,0,0,1,0,1,0,0,0
8819,0,1,28.7,32.575,54,19.0012,478,20,3,8,1,0,0,1,0,1,0,0,0
8820,0,1,28.7,32.575,58,11.0014,336,21,3,8,1,0,0,1,0,0,1,0,0
8821,0,1,27.06,31.06,69,15.0013,259,22,3,8,1,0,0,1,0,0,1,0,0
8822,0,1,27.06,31.06,74,0.0,156,23,3,8,1,0,0,1,0,1,0,0,0
8823,0,1,28.7,32.575,65,6.0032,85,0,4,8,1,0,0,1,0,1,0,0,0
8824,0,1,28.7,32.575,65,7.0015,41,1,4,8,1,0,0,1,0,1,0,0,0
8825,0,1,28.7,33.335,74,11.0014,20,2,4,8,1,0,0,1,0,1,0,0,0
8826,0,1,29.52,34.85,79,12.998,9,3,4,8,1,0,0,1,0,0,1,0,0
8827,0,1,28.7,33.335,84,19.0012,7,4,4,8,1,0,0,1,0,0,0,1,0
8828,0,1,28.7,33.335,84,19.0012,33,5,4,8,1,0,0,1,0,0,0,1,0
8829,0,1,26.24,28.79,89,19.9995,44,6,4,8,1,0,0,1,0,0,0,1,0
8830,0,1,26.24,28.79,89,7.0015,133,7,4,8,1,0,0,1,0,0,0,1,0
8831,0,1,25.42,27.275,91,11.0014,119,8,4,8,1,0,0,1,0,0,0,1,0
8832,0,1,26.24,28.79,89,0.0,220,9,4,8,1,0,0,1,0,0,1,0,0
8833,0,1,27.06,29.545,89,7.0015,193,10,4,8,1,0,0,1,0,1,0,0,0
8834,0,1,27.88,31.82,79,8.9981,251,11,4,8,1,0,0,1,0,0,0,1,0
8835,0,1,30.34,34.85,66,23.9994,315,12,4,8,1,0,0,1,0,0,1,0,0
8836,0,1,31.16,35.605,58,23.9994,290,13,4,8,1,0,0,1,0,0,1,0,0
8837,0,1,31.16,35.605,58,23.9994,307,14,4,8,1,0,0,1,0,1,0,0,0
8838,0,1,32.8,37.12,52,30.0026,324,15,4,8,1,0,0,1,0,1,0,0,0
8839,0,1,31.98,36.365,55,19.9995,467,16,4,8,1,0,0,1,0,1,0,0,0
8840,0,1,32.8,37.12,52,19.0012,730,17,4,8,1,0,0,1,0,1,0,0,0
8841,0,1,31.16,35.605,62,19.9995,640,18,4,8,1,0,0,1,0,1,0,0,0
8842,0,1,31.16,35.605,62,19.0012,492,19,4,8,1,0,0,1,0,1,0,0,0
8843,0,1,30.34,34.85,66,19.9995,370,20,4,8,1,0,0,1,0,1,0,0,0
8844,0,1,30.34,34.85,66,16.9979,286,21,4,8,1,0,0,1,0,1,0,0,0
8845,0,1,29.52,34.85,74,19.0012,218,22,4,8,1,0,0,1,0,1,0,0,0
8846,0,1,29.52,34.09,70,19.0012,192,23,4,8,1,0,0,1,0,1,0,0,0
8847,0,0,28.7,32.575,70,19.0012,180,0,5,8,1,0,0,1,0,1,0,0,0
8848,0,0,27.06,31.06,74,15.0013,116,1,5,8,1,0,0,1,0,1,0,0,0
8849,0,0,26.24,29.545,78,12.998,85,2,5,8,1,0,0,1,0,0,0,1,0
8850,0,0,25.42,28.79,83,11.0014,21,3,5,8,1,0,0,1,0,0,0,1,0
8851,0,0,25.42,28.79,83,7.0015,10,4,5,8,1,0,0,1,0,1,0,0,0
8852,0,0,25.42,28.03,88,7.0015,11,5,5,8,1,0,0,1,0,1,0,0,0
8853,0,0,25.42,28.03,88,7.0015,23,6,5,8,1,0,0,1,0,0,1,0,0
8854,0,0,26.24,28.79,83,6.0032,62,7,5,8,1,0,0,1,0,1,0,0,0
8855,0,0,27.06,30.305,83,7.0015,162,8,5,8,1,0,0,1,0,1,0,0,0
8856,0,0,27.88,31.82,79,12.998,271,9,5,8,1,0,0,1,0,1,0,0,0
8857,0,0,29.52,34.09,62,6.0032,407,10,5,8,1,0,0,1,0,1,0,0,0
8858,0,0,30.34,34.85,66,11.0014,499,11,5,8,1,0,0,1,0,1,0,0,0
8859,0,0,31.16,35.605,58,15.0013,546,12,5,8,1,0,0,1,0,1,0,0,0
8860,0,0,32.8,37.12,49,23.9994,569,13,5,8,1,0,0,1,0,1,0,0,0
8861,0,0,32.8,37.12,49,19.9995,538,14,5,8,1,0,0,1,0,1,0,0,0
8862,0,0,32.8,36.365,46,19.0012,562,15,5,8,1,0,0,1,0,1,0,0,0
8863,0,0,32.8,36.365,46,19.9995,531,16,5,8,1,0,0,1,0,1,0,0,0
8864,0,0,30.34,34.85,66,23.9994,512,17,5,8,1,0,0,1,0,0,0,1,0
8865,0,0,28.7,33.335,74,19.9995,300,18,5,8,1,0,0,1,0,0,1,0,0
8866,0,0,27.06,29.545,89,7.0015,275,19,5,8,1,0,0,1,0,0,1,0,0
8867,0,0,27.06,29.545,89,27.9993,160,20,5,8,1,0,0,1,0,0,0,1,0
8868,0,0,27.06,29.545,89,11.0014,128,21,5,8,1,0,0,1,0,0,1,0,0
8869,0,0,27.06,29.545,89,11.0014,168,22,5,8,1,0,0,1,0,0,1,0,0
8870,0,0,27.06,30.305,78,11.0014,163,23,5,8,1,0,0,1,0,0,0,1,0
8871,0,0,26.24,30.305,73,8.9981,120,0,6,8,1,0,0,1,0,0,1,0,0
8872,0,0,25.42,29.545,78,8.9981,113,1,6,8,1,0,0,1,0,1,0,0,0
8873,0,0,26.24,30.305,69,8.9981,86,2,6,8,1,0,0,1,0,1,0,0,0
8874,0,0,25.42,29.545,73,6.0032,48,3,6,8,1,0,0,1,0,1,0,0,0
8875,0,0,26.24,30.305,69,6.0032,10,4,6,8,1,0,0,1,0,1,0,0,0
8876,0,0,26.24,31.06,61,12.998,10,5,6,8,1,0,0,1,0,1,0,0,0
8877,0,0,26.24,30.305,65,11.0014,16,6,6,8,1,0,0,1,0,1,0,0,0
8878,0,0,26.24,30.305,65,8.9981,39,7,6,8,1,0,0,1,0,1,0,0,0
8879,0,0,27.06,31.06,54,15.0013,119,8,6,8,1,0,0,1,0,1,0,0,0
8880,0,0,28.7,32.575,48,15.0013,217,9,6,8,1,0,0,1,0,1,0,0,0
8881,0,0,28.7,32.575,51,11.0014,328,10,6,8,1,0,0,1,0,1,0,0,0
8882,0,0,30.34,33.335,42,11.0014,449,11,6,8,1,0,0,1,0,1,0,0,0
8883,0,0,30.34,33.335,42,12.998,505,12,6,8,1,0,0,1,0,1,0,0,0
8884,0,0,31.98,34.85,40,0.0,543,13,6,8,1,0,0,1,0,1,0,0,0
8885,0,0,31.16,34.09,40,12.998,579,14,6,8,1,0,0,1,0,1,0,0,0
8886,0,0,31.16,34.09,40,8.9981,577,15,6,8,1,0,0,1,0,1,0,0,0
8887,0,0,31.16,34.09,40,7.0015,513,16,6,8,1,0,0,1,0,1,0,0,0
8888,0,0,32.8,34.85,33,0.0,505,17,6,8,1,0,0,1,0,1,0,0,0
8889,0,0,31.98,34.09,35,7.0015,491,18,6,8,1,0,0,1,0,1,0,0,0
8890,0,0,30.34,32.575,40,8.9981,465,19,6,8,1,0,0,1,0,1,0,0,0
8891,0,0,29.52,32.575,45,0.0,300,20,6,8,1,0,0,1,0,1,0,0,0
8892,0,0,29.52,33.335,51,6.0032,220,21,6,8,1,0,0,1,0,1,0,0,0
8893,0,0,28.7,32.575,58,8.9981,181,22,6,8,1,0,0,1,0,1,0,0,0
8894,0,0,27.88,31.82,61,0.0,110,23,6,8,1,0,0,1,0,1,0,0,0
8895,0,1,27.06,31.06,65,7.0015,47,0,0,8,1,0,0,1,0,1,0,0,0
8896,0,1,27.06,31.06,65,6.0032,14,1,0,8,1,0,0,1,0,1,0,0,0
8897,0,1,26.24,30.305,69,7.0015,9,2,0,8,1,0,0,1,0,1,0,0,0
8898,0,1,26.24,30.305,69,0.0,6,3,0,8,1,0,0,1,0,1,0,0,0
8899,0,1,26.24,30.305,69,7.0015,11,4,0,8,1,0,0,1,0,1,0,0,0
8900,0,1,26.24,30.305,69,7.0015,36,5,0,8,1,0,0,1,0,1,0,0,0
8901,0,1,25.42,29.545,73,6.0032,159,6,0,8,1,0,0,1,0,1,0,0,0
8902,0,1,27.06,31.06,65,8.9981,436,7,0,8,1,0,0,1,0,1,0,0,0
8903,0,1,29.52,33.335,51,6.0032,673,8,0,8,1,0,0,1,0,0,1,0,0
8904,0,1,30.34,33.335,45,0.0,305,9,0,8,1,0,0,1,0,0,1,0,0
8905,0,1,31.16,34.09,40,0.0,199,10,0,8,1,0,0,1,0,0,1,0,0
8906,0,1,31.16,34.09,40,6.0032,245,11,0,8,1,0,0,1,0,1,0,0,0
8907,0,1,31.98,34.85,40,12.998,276,12,0,8,1,0,0,1,0,1,0,0,0
8908,0,1,31.98,34.85,40,11.0014,254,13,0,8,1,0,0,1,0,1,0,0,0
8909,0,1,32.8,34.85,33,7.0015,248,14,0,8,1,0,0,1,0,1,0,0,0
8910,0,1,33.62,36.365,34,15.0013,274,15,0,8,1,0,0,1,0,1,0,0,0
8911,0,1,32.8,35.605,36,6.0032,464,16,0,8,1,0,0,1,0,1,0,0,0
8912,0,1,32.8,35.605,36,11.0014,818,17,0,8,1,0,0,1,0,1,0,0,0
8913,0,1,31.16,34.85,52,19.0012,812,18,0,8,1,0,0,1,0,1,0,0,0
8914,0,1,30.34,34.09,58,11.0014,555,19,0,8,1,0,0,1,0,1,0,0,0
8915,0,1,30.34,34.09,62,15.0013,432,20,0,8,1,0,0,1,0,1,0,0,0
8916,0,1,29.52,34.09,66,12.998,290,21,0,8,1,0,0,1,0,1,0,0,0
8917,0,1,29.52,34.09,62,22.0028,192,22,0,8,1,0,0,1,0,1,0,0,0
8918,0,1,28.7,32.575,70,15.0013,128,23,0,8,1,0,0,1,0,1,0,0,0
8919,0,1,28.7,33.335,74,15.0013,60,0,1,8,1,0,0,1,0,1,0,0,0
8920,0,1,27.88,31.82,79,16.9979,27,1,1,8,1,0,0,1,0,1,0,0,0
8921,0,1,27.88,31.82,83,12.998,11,2,1,8,1,0,0,1,0,0,1,0,0
8922,0,1,27.88,31.82,83,12.998,3,3,1,8,1,0,0,1,0,0,1,0,0
8923,0,1,27.88,31.82,83,12.998,5,4,1,8,1,0,0,1,0,0,1,0,0
8924,0,1,27.88,31.82,89,12.998,36,5,1,8,1,0,0,1,0,0,1,0,0
8925,0,1,26.24,28.79,83,12.998,64,6,1,8,1,0,0,1,0,0,0,1,0
8926,0,1,27.06,30.305,83,6.0032,179,7,1,8,1,0,0,1,0,0,1,0,0
8927,0,1,27.06,29.545,89,6.0032,618,8,1,8,1,0,0,1,0,0,1,0,0
8928,0,1,28.7,33.335,74,0.0,402,9,1,8,1,0,0,1,0,0,1,0,0
8929,0,1,28.7,33.335,79,7.0015,208,10,1,8,1,0,0,1,0,1,0,0,0
8930,0,1,30.34,34.09,62,0.0,196,11,1,8,1,0,0,1,0,1,0,0,0
8931,0,1,31.98,35.605,49,8.9981,300,12,1,8,1,0,0,1,0,1,0,0,0
8932,0,1,32.8,36.365,46,6.0032,286,13,1,8,1,0,0,1,0,1,0,0,0
8933,0,1,33.62,37.12,41,15.0013,255,14,1,8,1,0,0,1,0,1,0,0,0
8934,0,1,33.62,37.88,46,15.0013,283,15,1,8,1,0,0,1,0,1,0,0,0
8935,0,1,33.62,37.12,43,15.0013,458,16,1,8,1,0,0,1,0,1,0,0,0
8936,0,1,31.16,36.365,66,16.9979,812,17,1,8,1,0,0,1,0,0,0,1,0
8937,0,1,31.16,35.605,62,19.0012,854,18,1,8,1,0,0,1,0,1,0,0,0
8938,0,1,31.16,36.365,66,12.998,627,19,1,8,1,0,0,1,0,1,0,0,0
8939,0,1,30.34,35.605,74,15.0013,436,20,1,8,1,0,0,1,0,1,0,0,0
8940,0,1,30.34,34.09,62,15.0013,308,21,1,8,1,0,0,1,0,1,0,0,0
8941,0,1,29.52,34.09,66,6.0032,189,22,1,8,1,0,0,1,0,1,0,0,0
8942,0,1,29.52,34.09,66,11.0014,167,23,1,8,1,0,0,1,0,1,0,0,0
8943,0,1,28.7,32.575,61,12.998,60,0,2,8,1,0,0,1,0,1,0,0,0
8944,0,1,28.7,32.575,61,0.0,37,1,2,8,1,0,0,1,0,1,0,0,0
8945,0,1,27.88,31.82,65,0.0,8,2,2,8,1,0,0,1,0,1,0,0,0
8946,0,1,27.06,31.06,74,7.0015,11,3,2,8,1,0,0,1,0,1,0,0,0
8947,0,1,26.24,28.79,83,7.0015,4,4,2,8,1,0,0,1,0,1,0,0,0
8948,0,1,26.24,29.545,78,7.0015,39,5,2,8,1,0,0,1,0,1,0,0,0
8949,0,1,26.24,29.545,78,7.0015,172,6,2,8,1,0,0,1,0,1,0,0,0
8950,0,1,27.06,31.06,69,12.998,492,7,2,8,1,0,0,1,0,0,1,0,0
8951,0,1,28.7,32.575,65,19.0012,682,8,2,8,1,0,0,1,0,0,1,0,0
8952,0,1,29.52,34.09,62,12.998,367,9,2,8,1,0,0,1,0,0,1,0,0
8953,0,1,29.52,34.09,62,12.998,233,10,2,8,1,0,0,1,0,0,1,0,0
8954,0,1,30.34,34.09,58,12.998,235,11,2,8,1,0,0,1,0,0,1,0,0
8955,0,1,30.34,34.09,55,15.0013,307,12,2,8,1,0,0,1,0,1,0,0,0
8956,0,1,31.98,35.605,49,12.998,294,13,2,8,1,0,0,1,0,0,1,0,0
8957,0,1,31.16,34.85,52,19.9995,255,14,2,8,1,0,0,1,0,0,1,0,0
8958,0,1,31.16,34.85,52,16.9979,266,15,2,8,1,0,0,1,0,1,0,0,0
8959,0,1,31.16,34.09,48,12.998,431,16,2,8,1,0,0,1,0,1,0,0,0
8960,0,1,30.34,34.09,55,19.0012,851,17,2,8,1,0,0,1,0,1,0,0,0
8961,0,1,30.34,33.335,51,15.0013,848,18,2,8,1,0,0,1,0,1,0,0,0
8962,0,1,28.7,32.575,61,8.9981,649,19,2,8,1,0,0,1,0,1,0,0,0
8963,0,1,28.7,32.575,61,8.9981,427,20,2,8,1,0,0,1,0,1,0,0,0
8964,0,1,28.7,32.575,61,12.998,315,21,2,8,1,0,0,1,0,1,0,0,0
8965,0,1,28.7,32.575,61,11.0014,226,22,2,8,1,0,0,1,0,1,0,0,0
8966,0,1,27.88,31.82,65,7.0015,138,23,2,8,1,0,0,1,0,1,0,0,0
8967,0,1,27.06,31.06,69,0.0,76,0,3,8,1,0,0,1,0,1,0,0,0
8968,0,1,26.24,30.305,73,0.0,21,1,3,8,1,0,0,1,0,1,0,0,0
8969,0,1,26.24,30.305,69,12.998,15,2,3,8,1,0,0,1,0,1,0,0,0
8970,0,1,25.42,29.545,73,16.9979,4,3,3,8,1,0,0,1,0,1,0,0,0
8971,0,1,25.42,29.545,73,15.0013,5,4,3,8,1,0,0,1,0,1,0,0,0
8972,0,1,24.6,28.79,78,11.0014,37,5,3,8,1,0,0,1,0,1,0,0,0
8973,0,1,24.6,28.79,78,11.0014,165,6,3,8,1,0,0,1,0,1,0,0,0
8974,0,1,26.24,30.305,69,15.0013,464,7,3,8,1,0,0,1,0,1,0,0,0
8975,0,1,27.88,31.82,61,12.998,682,8,3,8,1,0,0,1,0,1,0,0,0
8976,0,1,29.52,33.335,54,7.0015,337,9,3,8,1,0,0,1,0,1,0,0,0
8977,0,1,30.34,33.335,48,8.9981,199,10,3,8,1,0,0,1,0,1,0,0,0
8978,0,1,31.16,33.335,37,6.0032,274,11,3,8,1,0,0,1,0,1,0,0,0
8979,0,1,32.8,34.85,33,7.0015,343,12,3,8,1,0,0,1,0,1,0,0,0
8980,0,1,32.8,34.85,31,15.0013,300,13,3,8,1,0,0,1,0,1,0,0,0
8981,0,1,33.62,35.605,32,0.0,248,14,3,8,1,0,0,1,0,1,0,0,0
8982,0,1,32.8,34.85,33,16.9979,260,15,3,8,1,0,0,1,0,1,0,0,0
8983,0,1,33.62,35.605,32,15.0013,419,16,3,8,1,0,0,1,0,1,0,0,0
8984,0,1,33.62,36.365,34,12.998,897,17,3,8,1,0,0,1,0,1,0,0,0
8985,0,1,32.8,35.605,36,0.0,832,18,3,8,1,0,0,1,0,1,0,0,0
8986,0,1,31.16,34.09,40,7.0015,677,19,3,8,1,0,0,1,0,1,0,0,0
8987,0,1,31.16,34.09,40,6.0032,514,20,3,8,1,0,0,1,0,1,0,0,0
